content,classifications/0/classname,label
number two all i have for you is a word tell it it'll open the right doors some of the wrong ones too use it carefully  to do what i do i need some idea of the threat we face as i understand it we're trying to prevent world war iii i'm not saying armageddon here no something worse i gather you have an interest in a certain russian national you might just bring me in do you really want to know he can communicate with the future time travel no inversion aim it and pull the trigger  ,threat,1
you're shooting the bullet you're catching it oh well i've seen too much well we'll try and keep up your duty transcends national interests this is about survival it seems bold old i'm fine but i thought you were going to say nuts this is where our worlds go live how would you like to die old you chose the wrong profession well that from here hasn't happened yet there are people in the future who need us i need a tenant we need to save them here and now it's reversing the flow of time it wasn't us being here now and it never happened   ,threat,1
number one they grew up together in the world's most dangerous city watching the criminals rule the street and the corrupt run the law but when the city claimed the ones they loved their only choice was to join the fight now they'll enter the nation's top police force to clean up the crime on both sides of the law    do you agree with our list please let us know in the comments and for more top 5 movie videos be sure to subscribe to communa tv  ,not_threat,0
 hi guys welcome to wicked movie channel and this is the top 7 best movies about serial killers making this selection we decided to take only the recent year's movies leaving behind the films that everyone knows such as zodiac 7 silence of the lamp perfume the story of a murderer saw and others in our top there are thrillers detective stories and horror movies i think everyone will find a suitable film for themselves we won't waste any time so let's begin  creep a young guy named aaron responds to an announcement looking for an operator for the day  ,not_threat,0
the author of the ad a man named joseph and when they meet he said that he has brain cancer and he has only a few months left so he wants to make a kind of video daily for his unborn son aaron agrees but the more time he spends with joseph the more obvious it becomes that something is wrong with his client the film is a little crumbled and in many ways imperfect but nevertheless it's quite intriguing and in some places even decently scary 7th place creep  i am not a serial killer john is an odd teenager with a difficult attitude towards death although it's not  ,not_threat,0
surprising when you consider that his mother runs a city funeral home and his father abandoned the family many years ago when a series of strange murders begin in the city the victims of which were found disfigured and without some organs jon begins to investigate believing that this will help him better understand himself and his own sociopathy the fill was shot with a nine on the cinema genre of the 80s scary but aimed primarily at teenagers and actively explosion youthful maximalism and nihilism when it seems that the whole world is up in arms against you the manner of shooting also refers to  ,not_threat,0
the 80s it seems that the film was shot during the vhs area if the 80s area is close to you then you will definitely enjoy it sixth place i am not a serial killer  beast the red-haired girl mall brought up in a strict family feels locked up in a small island where her whole life has passed the feeling of alienation is aggravated by the fact that others consider her strange and even dangerous and her own mother doesn't allowed her to breathe deeply a meeting with a straightforward and independent pascal changed maul the girl feels the power and finally becomes herself  ,threat,1
and... (Points at Lau) (Lau ends his conversation.) [Chechen] What do you propose? [Joker] It's simple. We kill the Batman. (Gangsters laughs.) [Sal Maroni] If it's so simple,threat,1
now she is free from the shackles and perhaps even leave the hated island forever but on the way to the happiness of two lovers there is a problem a series of murders of girl sweeps across the island and pascal gets among the suspect not wanting to believe that she is meeting with a monster maul tries in every possible way to shield her beloved in front of the police but over time the girl begins to feel that something terrible and evil is boiling inside herself fifth place beast make red set a trap commissioner margaret is faced with a particularly difficult  ,threat,1
case involving the murder of several young womens to avoid new victims the commissioner prepares the most risky trap including the bathed hook this is another film adoption of detective george simone which will appear to fans of such works as agatha christie smartphone or colombo a classic detective story with pleasurely plot we also want to know that this is a tv project sometimes it seems that everything around is just scenery and strange but this feeling quickly passes and doesn't interfere with ewing rowan atkinson definitely implemented an atypical image for himself a leisurely laconic and attentive  ,not_threat,0
commissioner fourth place makeret sets a trap the house that jack built it's the 70s or early 80s jack suffers from obsessive compulsive disorder mania for cleanliness and water around and a bunch of other mental illness from childhood wanted to be an architect but became an engineer he confesses to verge about where this frustration has taken him into the world of serial murders where he has deal with dozens of unlucky stupid and arrogant people for 12 years jack selects five illustrative cases from the chronicle of manic adventures we want to warn that for casual viewers who are not familiar with the work of eccentric  ,not_threat,0
lars frontier is better to pass the film the naturalism and cruelty in the film are of the charts and of course the final part with abstractions and mythers will not be to everyone's taste third place the house that jack built  the cloth hitch killer several years ago a small religious town was reeling from a series of murders of woman the maniac has not made himself left for 10 years he was never caught and now the community celebrates every year a day of remembrance for the victims of the killer the teenager tyler lives in a poor but friendly and happy family  ,not_threat,0
and considers his father an ideal to follow one day the guy finds an absent clipping from the magazine and then a stack of publications and the photo of one of the victims in a magazine in his father's barn which he keeps under the lock and key all the time having befriended a local girl obsessed with the catching a serial killer tyler begins to study the details of those long-standing crimes to find out whether his father was involved in the murders or not a great indie thriller with a decent plot growing suspense and good action second place the cloth hitch killer   ,not_threat,0
summer of 84. mid-80s a small suburb a group of teenagers who are as different as possible from each other but at the same time have common entrance spending their summer holidays together and play hide and seek at home at night very terrible events are happening while a small town lives its own life someone kills the children and the group of protagonists suspects a respected police officer next door he lives his solitary life has a bachelor day schedule and he's a good natured person in the first act the cinema is gaining moments slowly the personalities of the main characters are revealed  ,not_threat,0
we are impressed in the every entertainment of teenagers as well as in the family problems pleasant music in the background which sets the mood at some point you even forget the genre of the cinema you are in front of but already from the middle to the very end the film turns into a real bloody detective thriller first place summer of 84. well this is it thanks for watching share your movie impressions in the comments below and don't forget to subscribe and put the big thumbs up see you bye you  ,not_threat,0
surveillance nightmare it's the busiest terminal in london give me all of cctv's eyes assets on scene who's your source what's his name what's your source's name look what's going on why are these people after me because you found something you talked to someone inside treadstone someone who was there at the beginning who is it you know i can't tell you that you have no idea what you're into here these people will kill you if they have to was it black briar is that what this is black what's black bride treadstone upgrade my source told me it all started with you they said that you were square one the  ,threat,1
dirty little secret he said he knows who you are  we have to move answer your phone do exactly as i say need to move up to your right first escalator on the right tie your shoe tie your shoe right now tie your shirt wait wait i'm gonna walk by you i want you to move along the far wall to your left in four three two one stand up that's it where the hell is he you cannot afford to lose this guy people all right deadline you're right it's good stay on that ride oh the big man i think he's one of them the garbage man negative oh jesus jesus he's reaching  ,threat,1
for something oh god he's got a gun he's gotta be on the line do not deviate okay here he goes here he goes tell grab team a go he's still talking with somebody getting instructions jimmy get me the conversation lock the box moving grab team c hurry ross we gotta move okay move through this ground move through this ground get undercover right now move  gonna proceed at the east exit that's to your right as you come into the store head into the liquor store in front of you go into the back and lock the door mobile 4's down this guy's got help tell me when the asset's in the nest get me a feed in there i want grab team  ,not_threat,0
(slow music) - [Caine] Saying goodbyes? - [John] Saying hello. - [Caine] You think your wife can hear you? - No. - Then why bother? - Maybe I'm wrong. - You're going to die. - Maybe not. ♪ Goodbye to you my trusted friend ♪ - A new day is dawning. New ideas,threat,1
And since the enthusiastic new D.A. has put all my competitors out of business,not_threat,0
all right we're gonna do this let's do  this so  on a scale from one to ten how bad's my rig ten we drilled to the bottom of the ocean and we don't know what came out gotta get to the station how will you even get there we walk up we just hit gonna walk with insufficient oxygen across the bottom of the ocean i don't know what's out there worst idea ever oh is that turn your lights off what is that what is that what is happening  ,not_threat,0
there is no choice no I Won't Back Down  ,not_threat,0
I'm scared aren't you it's our guy come on let's go um I wish I could see this guy's face I want to see right now is a monster could be coming for you we have two officers down drop them nice  ,threat,1
riley but we have been given an opportunity for absolutely  you  ,not_threat,0
shootout a shootout right it's a sofa like a western your brother he's a loose cannon we need you to do something about ron i can't do that he's my brother you  ,threat,1
so  nope nice ride thanks how much for the car she's not for sale  daisy jonathan you got out once it's personal it's not what you did son it's who you did it too nobody but nobody  people keep asking if i'm back yeah i'm thinking i'm back i'm not afraid of john wick you should be you uh working again no just sorting some stuff out  what we know senior chief kelly is the third member to be attacked  ,threat,1
 why'd they put you in a fire tower  well i'm just lucky i guess i read the wind wrong  i should have gone to them  then you've been dead too that's our job  hey stop i'm not going to hurt you i want to see where the blood's coming from it's not my blood you in trouble anyone else in trouble my dad said if anything happened i should find someone i could trust are you someone i can trust we promise absolutes  ,threat,1
c in there tell me what's going on team force mobile oh jesus christ that's jason bourne  you  ,not_threat,0
 [Applause]  what is going on it's okay baby it's okay mom yeah it's okay it's okay we're okay we're okay oh   so [Applause]  run i don't know why he came all the way up here there's nothing left please there are people out there the people that are left are not the kind of people worth saving   ,threat,1
hi how's the new house good can you come over i i can't are you okay i am going to die tomorrow what is going on there is no tomorrow for me all right listen amy i'm really freaking out right now i feel like you put this idea of dying in my head can can you just call me back  are you expecting someone who you okay i just have this feeling i'm going to die tomorrow but how do you know i just know okay so you don't know happy birthday to you   ,threat,1
